,price(£),mileage(mi),door_count,body_style,engine_size(cc),transmission,year,brand,model
1,19998,21249.0,5.0,Estate,1995.0,Automatic,2016.0,BMW,X1
2,17795,24468.0,5.0,Estate,1997.0,Automatic,2014.0,Honda,CR-V
3,14500,45793.0,5.0,Estate,1984.0,Automatic,2013.0,Audi,Q3
4,21499,5295.0,5.0,Estate,1598.0,Manual,2019.0,Kia,Optima
5,22975,33891.0,5.0,Estate,2967.0,Automatic,2016.0,Volkswagen,Touareg
6,15998,45570.0,5.0,Estate,2143.0,Automatic,2016.0,Mercedes-Benz,E
7,9950,94000.0,5.0,Estate,1995.0,Automatic,2016.0,BMW,3
8,5948,106000.0,5.0,Estate,1685.0,Manual,2014.0,Hyundai,I40
9,19299,5000.0,5.0,Estate,1600.0,Automatic,2019.0,Skoda,Octavia
20,26980,5100.0,5.0,Estate,1498.0,Automatic,2019.0,Skoda,Kodiaq
21,30970,10553.0,5.0,Estate,3000.0,Automatic,2019.0,Jaguar,XF
22,46970,26126.0,5.0,Estate,5000.0,Automatic,2017.0,Land-Rover,Range-Rover-Sport
23,16998,23950.0,5.0,Estate,1968.0,Manual,2015.0,Audi,Q3
24,8470,69445.0,5.0,Estate,1968.0,Manual,2015.0,Skoda,Yeti
25,10900,19458.0,5.0,Estate,1200.0,Manual,2017.0,Skoda,Fabia
26,15498,29164.0,5.0,Estate,1968.0,Manual,2017.0,Volkswagen,Golf
27,12999,31230.0,5.0,Estate,1598.0,Manual,2018.0,Volkswagen,Passat
28,14550,19000.0,5.0,Estate,1591.0,Manual,2017.0,Kia,Sportage
29,2995,98000.0,5.0,Estate,1686.0,Manual,2010.0,Vauxhall,Astra
30,30000,9850.0,5.0,Estate,2000.0,Automatic,2018.0,Jaguar,E-Pace
31,20000,11323.0,5.0,Estate,2000.0,Automatic,2019.0,Ford,Kuga
32,7995,91000.0,5.0,Estate,1598.0,Manual,2016.0,Skoda,Octavia
34,7995,94806.0,5.0,Estate,1995.0,Automatic,2012.0,BMW,3
35,8849,60706.0,5.0,Estate,1560.0,Manual,2015.0,Volvo,V60
36,20698,19822.0,5.0,Estate,2993.0,Automatic,2017.0,BMW,3
37,18995,1349.0,5.0,Estate,999.0,Manual,2019.0,Ford,Focus
38,21533,17884.0,5.0,Estate,1395.0,Automatic,2018.0,Skoda,Kodiaq
39,4495,100000.0,5.0,Estate,1598.0,Manual,2015.0,Vauxhall,Astra
40,3495,76789.0,5.0,Estate,2261.0,Manual,2009.0,Mazda,CX-7
41,63550,12968.0,5.0,Estate,4000.0,Automatic,2018.0,Audi,Q7
42,31999,10000.0,5.0,Estate,2000.0,Automatic,2019.0,Volkswagen,Tiguan
43,11498,45048.0,5.0,Estate,1968.0,Automatic,2015.0,Volkswagen,Tiguan
45,12299,14536.0,5.0,Estate,1395.0,Automatic,2015.0,Volkswagen,Golf
46,7000,59505.0,5.0,Estate,1997.0,Manual,2012.0,Ford,Focus
47,21999,19692.0,5.0,Estate,2000.0,Manual,2017.0,Skoda,Kodiaq
48,12999,53950.0,5.0,Estate,2199.0,Manual,2015.0,Kia,Sorento
49,15950,26498.0,5.0,Estate,1495.0,Automatic,2018.0,Volkswagen,Golf
50,33498,389.0,5.0,Estate,1995.0,Automatic,2019.0,Alfa,Romeo
51,17495,15.0,5.0,Estate,1197.0,Manual,2019.0,Toyota,Corolla
52,19000,22127.0,5.0,Estate,1998.0,Automatic,2018.0,BMW,2
53,29950,7043.0,5.0,Estate,1950.0,Automatic,2019.0,Mercedes-Benz,C
54,16000,7043.0,5.0,Estate,1700.0,Manual,2019.0,Renault,Scenic
55,31250,3112.0,5.0,Estate,2000.0,Automatic,2019.0,Volvo,XC60
56,8698,9820.0,5.0,Estate,1364.0,Manual,2017.0,Vauxhall,Meriva
57,1295,120000.0,5.0,Estate,2597.0,Automatic,2001.0,Mercedes-Benz,C
58,7979,93000.0,5.0,Estate,1968.0,Manual,2015.0,Volkswagen,Golf
59,22000,15109.0,5.0,Estate,1395.0,Automatic,2018.0,Audi,Q2
61,30995,25470.0,5.0,Estate,2995.0,Automatic,2017.0,Audi,S4
62,17998,13481.0,5.0,Estate,1498.0,Manual,2019.0,Seat,Ateca
64,15799,4414.0,5.0,Estate,1200.0,Automatic,2019.0,Vauxhall,Crossland
65,9387,58556.0,5.0,Estate,1968.0,Manual,2016.0,Seat,Leon
66,21000,32285.0,5.0,Estate,2000.0,Automatic,2017.0,Audi,Q3
67,19000,6996.0,5.0,Estate,1400.0,Manual,2018.0,Suzuki,Vitara
68,28500,6169.0,5.0,Estate,2494.0,Automatic,2018.0,Lexus,NX
69,18991,19252.0,5.0,Estate,1968.0,Automatic,2016.0,Volkswagen,Tiguan
70,18895,25193.0,5.0,Estate,1598.0,Manual,2018.0,Nissan,X-Trail
71,9967,37308.0,5.0,Estate,1199.0,Manual,2018.0,Peugeot,2008
72,10700,8036.0,5.0,Estate,1364.0,Manual,2016.0,Vauxhall,Zafira
73,19395,20904.0,5.0,Estate,1984.0,Automatic,2016.0,Volkswagen,Golf
74,25393,18067.0,5.0,Estate,3000.0,Automatic,2016.0,Audi,Q5
75,16800,33792.0,5.0,Estate,1995.0,Automatic,2014.0,BMW,X3
76,8999,4454.0,5.0,Estate,1598.0,Automatic,2014.0,Vauxhall,Astra
77,18295,10.0,5.0,Estate,1499.0,Manual,2019.0,Vauxhall,Crossland
78,4480,91000.0,5.0,Estate,1560.0,Manual,2013.0,Ford,Focus
79,24450,118000.0,5.0,Estate,2967.0,Automatic,2016.0,Audi,Q7
80,13998,17402.0,5.0,Estate,1598.0,Manual,2017.0,Seat,Ateca
81,9995,44000.0,5.0,Estate,1597.0,Manual,2013.0,Honda,CR-V
82,23950,31000.0,5.0,Estate,2143.0,Automatic,2016.0,Mercedes-Benz,GLC
83,33500,2289.0,5.0,Estate,2000.0,Automatic,2019.0,Audi,Q5
84,3295,85000.0,5.0,Estate,2148.0,Automatic,2005.0,Mercedes-Benz,C
85,12999,20450.0,5.0,Estate,1364.0,Manual,2017.0,Vauxhall,Zafira
86,10000,24969.0,5.0,Estate,1500.0,Manual,2016.0,Ford,Grand
87,5995,134647.0,5.0,Estate,2400.0,Automatic,2010.0,Volvo,XC70
88,11060,33950.0,5.0,Estate,1998.0,Manual,2016.0,Mazda,6
89,17498,68031.0,5.0,Estate,1395.0,Manual,2017.0,Volkswagen,Passat
90,20499,4950.0,5.0,Estate,1800.0,Automatic,2019.0,Toyota,Corolla
91,13498,6199.0,5.0,Estate,1200.0,Automatic,2018.0,Peugeot,2008
92,12491,7491.0,5.0,Estate,1591.0,Manual,2018.0,Hyundai,Tucson
93,5998,31867.0,5.0,Estate,1398.0,Manual,2014.0,Vauxhall,Meriva
94,14299,43174.0,5.0,Estate,1968.0,Manual,2014.0,Skoda,Octavia
95,22276,2249.0,5.0,Estate,999.0,Manual,2019.0,Volkswagen,T-Cross
96,16999,36209.0,5.0,Estate,2000.0,Manual,2016.0,Ford,Galaxy
97,1491,81000.0,5.0,Estate,1398.0,Manual,2006.0,Peugeot,206
98,54950,7900.0,5.0,Estate,2979.0,Automatic,2019.0,Maserati,Levante
99,21381,29127.0,5.0,Estate,2000.0,Automatic,2016.0,BMW,X3
100,2245,79000.0,5.0,Estate,1991.0,Manual,2006.0,Hyundai,Tucson
101,18250,24277.0,5.0,Estate,1968.0,Manual,2017.0,Audi,A4
102,15500,34208.0,5.0,Estate,2000.0,Manual,2016.0,Ford,Kuga
104,30000,17000.0,5.0,Estate,1968.0,Automatic,2018.0,Audi,Q5
105,3750,137000.0,5.0,Estate,1968.0,Manual,2010.0,Volkswagen,Passat
106,20995,3161.0,5.0,Estate,1197.0,Manual,2019.0,Toyota,Corolla
107,16699,3631.0,5.0,Estate,1586.0,Automatic,2018.0,Suzuki,Vitara
108,42500,2405.0,5.0,Estate,2996.0,Automatic,2019.0,Mercedes-Benz,C
109,13067,32000.0,5.0,Estate,1800.0,Automatic,2015.0,Toyota,Auris
110,18499,10270.0,5.0,Estate,1395.0,Manual,2018.0,Audi,Q2
111,32980,5620.0,5.0,Estate,1968.0,Automatic,2020.0,Volkswagen,Tiguan
112,10060,18561.0,5.0,Estate,1499.0,Manual,2017.0,Ford,Grand
113,33000,11090.0,5.0,Estate,1969.0,Automatic,2019.0,Volvo,XC40
114,19000,17989.0,5.0,Estate,1968.0,Automatic,2017.0,Skoda,Superb
115,14990,100.0,5.0,Estate,1499.0,Manual,2019.0,Vauxhall,Crossland
116,10194,29800.0,5.0,Estate,1200.0,Manual,2016.0,Peugeot,2008
118,7850,28910.0,5.0,Estate,1560.0,Manual,2015.0,Peugeot,2008
119,16999,2102.0,5.0,Estate,1600.0,Manual,2019.0,Skoda,Octavia
120,6495,83000.0,5.0,Estate,1995.0,Manual,2009.0,BMW,5
121,11800,84683.0,5.0,Estate,1998.0,Automatic,2015.0,Mitsubishi,Outlander
122,22989,4289.0,5.0,Estate,1598.0,Automatic,2019.0,Kia,Optima
123,12199,100400.0,5.0,Estate,2967.0,Automatic,2012.0,Volkswagen,Touareg
124,10999,38863.0,5.0,Estate,1200.0,Automatic,2016.0,Skoda,Fabia
125,11699,13221.0,5.0,Estate,1200.0,Manual,2017.0,Vauxhall,Crossland
126,26867,13405.0,5.0,Estate,1984.0,Automatic,2019.0,Audi,A4
127,10200,27000.0,5.0,Estate,1600.0,Manual,2016.0,Suzuki,Vitara
128,63000,10155.0,5.0,Estate,3000.0,Automatic,2018.0,Land-Rover,Range
129,9998,35447.0,5.0,Estate,1598.0,Manual,2017.0,Vauxhall,Astra
130,39930,9976.0,5.0,Estate,2993.0,Automatic,2019.0,BMW,3
131,17495,7135.0,5.0,Estate,2000.0,Manual,2018.0,Vauxhall,Insignia
132,19950,13173.0,5.0,Estate,1400.0,Automatic,2017.0,Audi,Q2
133,6995,26740.0,5.0,Estate,1461.0,Manual,2016.0,Dacia,Duster
134,15999,41353.0,5.0,Estate,1995.0,Manual,2016.0,Kia,Sportage
135,5999,69574.0,5.0,Estate,1560.0,Manual,2014.0,Ford,Focus
136,10999,16954.0,5.0,Estate,1199.0,Manual,2017.0,Vauxhall,Crossland
137,7990,62959.0,5.0,Estate,2231.0,Automatic,2012.0,Toyota,Avensis
138,16998,28144.0,5.0,Estate,1997.0,Manual,2017.0,Ford,Kuga
139,20000,7582.0,5.0,Estate,1500.0,Automatic,2018.0,Ford,Kuga
140,20990,12955.0,5.0,Estate,1500.0,Manual,2018.0,Peugeot,3008
141,15580,60351.0,5.0,Estate,2000.0,Manual,2016.0,Volkswagen,Tiguan
142,12250,80155.0,5.0,Estate,2143.0,Automatic,2016.0,Mercedes-Benz,CLA
143,47995,9621.0,5.0,Estate,2000.0,Automatic,2019.0,Land-Rover,Range
144,7990,62641.0,5.0,Estate,1796.0,Manual,2011.0,Mercedes-Benz,C
145,19000,40600.0,5.0,Estate,2993.0,Automatic,2016.0,BMW,3
146,14998,13331.0,5.0,Estate,1685.0,Automatic,2016.0,Hyundai,Tucson
147,9295,40118.0,5.0,Estate,1400.0,Manual,2016.0,Vauxhall,Zafira
148,32995,8540.0,5.0,Estate,2199.0,Automatic,2019.0,Hyundai,Santa
149,10698,15271.0,5.0,Estate,1461.0,Manual,2017.0,Dacia,Duster
150,18500,12290.0,5.0,Estate,1997.0,Manual,2019.0,Ford,Kuga
151,12990,2097.0,5.0,Estate,1499.0,Automatic,2017.0,Ford,C-Max
152,22998,40412.0,5.0,Estate,2967.0,Automatic,2017.0,Volkswagen,Touareg
153,35900,2508.0,5.0,Estate,1950.0,Automatic,2019.0,Mercedes-Benz,GLC
154,17595,3449.0,5.0,Estate,1373.0,Manual,2019.0,Suzuki,Vitara
155,2595,116000.0,5.0,Estate,1753.0,Manual,2007.0,Ford,Focus
157,21995,38958.0,5.0,Estate,2143.0,Automatic,2016.0,Mercedes-Benz,GLC
158,15975,59000.0,5.0,Estate,1999.0,Manual,2016.0,Land-Rover,Discovery-Sport
159,18299,27848.0,5.0,Estate,2000.0,Manual,2018.0,Volkswagen,Tiguan
160,22998,22376.0,5.0,Estate,1969.0,Automatic,2018.0,Volvo,V90
161,15047,8330.0,5.0,Estate,1198.0,Manual,2017.0,Renault,Grand
162,18990,11476.0,5.0,Estate,1400.0,Manual,2017.0,Volkswagen,Tiguan
163,11995,30076.0,5.0,Estate,1968.0,Manual,2016.0,Skoda,Yeti
164,9998,20450.0,5.0,Estate,1197.0,Automatic,2015.0,Skoda,Yeti
165,21750,14437.0,5.0,Estate,1499.0,Manual,2019.0,Peugeot,3008
166,21500,35547.0,5.0,Estate,1984.0,Automatic,2016.0,Audi,Q3
167,18998,14944.0,5.0,Estate,1598.0,Manual,2019.0,Kia,Sportage
168,10000,9434.0,5.0,Estate,1199.0,Manual,2017.0,Peugeot,2008
169,11498,19331.0,5.0,Estate,1560.0,Manual,2017.0,Citroen,C4
170,16999,26617.0,5.0,Estate,2143.0,Automatic,2015.0,Mercedes-Benz,E
171,20285,7529.0,5.0,Estate,1500.0,Automatic,2019.0,Ford,Focus
172,13999,54650.0,5.0,Estate,1995.0,Manual,2017.0,BMW,X1
173,11000,3937.0,5.0,Estate,1500.0,Automatic,2016.0,Ford,Grand
174,14380,11737.0,5.0,Estate,998.0,Manual,2019.0,Kia,Ceed
175,1695,110000.0,5.0,Estate,1498.0,Manual,2006.0,Subaru,Impreza
176,10498,52236.0,5.0,Estate,1968.0,Manual,2016.0,Skoda,Yeti
177,18395,65734.0,5.0,Estate,2200.0,Automatic,2015.0,Land-Rover,Range
178,20499,11104.0,5.0,Estate,1968.0,Automatic,2017.0,Audi,Q2
180,8698,41599.0,5.0,Estate,1461.0,Automatic,2015.0,Renault,Grand
181,5990,92000.0,5.0,Estate,1995.0,Automatic,2012.0,BMW,X1
182,20995,33770.0,5.0,Estate,2200.0,Automatic,2015.0,Land-Rover,Discovery-Sport
183,27695,11.0,5.0,Estate,1950.0,Manual,2019.0,Mercedes-Benz,C
184,17998,47678.0,5.0,Estate,1995.0,Automatic,2016.0,BMW,X1
185,27000,9737.0,5.0,Estate,2300.0,Manual,2019.0,Ford,Focus
186,30498,7532.0,5.0,Estate,1969.0,Automatic,2019.0,Volvo,V90
187,6147,104617.0,5.0,Estate,1597.0,Manual,2014.0,Honda,Civic
188,18059,3680.0,5.0,Estate,999.0,Manual,2019.0,Volkswagen,Golf
189,23990,3702.0,5.0,Estate,1969.0,Automatic,2019.0,Volvo,V60
190,16800,1287.0,5.0,Estate,1498.0,Manual,2019.0,Seat,Leon
191,17500,42230.0,5.0,Estate,1984.0,Automatic,2016.0,Audi,A4
192,27480,7876.0,5.0,Estate,1500.0,Automatic,2019.0,Honda,CR-V
193,12050,51457.0,5.0,Estate,1197.0,Automatic,2017.0,Skoda,Yeti
194,9491,106176.0,5.0,Estate,2993.0,Automatic,2010.0,BMW,5
195,12994,89800.0,5.0,Estate,1968.0,Manual,2016.0,Audi,A6
196,20750,60000.0,5.0,Estate,2967.0,Automatic,2015.0,Audi,A6
197,6999,75759.0,5.0,Estate,2199.0,Manual,2012.0,Hyundai,Santa
198,26990,41464.0,5.0,Estate,2000.0,Automatic,2016.0,BMW,X5
199,9640,39383.0,5.0,Estate,1560.0,Manual,2016.0,Citroen,C4
200,4495,106596.0,5.0,Estate,2999.0,Automatic,2006.0,Volkswagen,Touareg
201,6512,54287.0,5.0,Estate,1560.0,Manual,2014.0,Peugeot,2008
202,19499,13995.0,5.0,Estate,1598.0,Manual,2019.0,Kia,Sportage
203,10600,24697.0,5.0,Estate,1197.0,Automatic,2016.0,Seat,Leon
204,24500,16831.0,5.0,Estate,2191.0,Automatic,2018.0,Mazda,CX-5
205,26000,4479.0,5.0,Estate,1968.0,Automatic,2019.0,Volkswagen,Passat
206,19465,35599.0,5.0,Estate,1991.0,Manual,2017.0,Mercedes-Benz,C
207,10299,55097.0,5.0,Estate,1598.0,Automatic,2017.0,Skoda,Octavia
209,4985,59000.0,5.0,Estate,1595.0,Manual,2011.0,Skoda,Octavia
210,9495,67000.0,5.0,Estate,1995.0,Automatic,2013.0,BMW,3
212,20990,1288.0,5.0,Estate,1968.0,Manual,2020.0,Seat,Leon
213,11199,42727.0,5.0,Estate,1968.0,Manual,2017.0,Volkswagen,Golf
214,11995,23968.0,5.0,Estate,999.0,Manual,2017.0,Skoda,Fabia
215,19634,3900.0,5.0,Estate,1498.0,Manual,2019.0,Ford,Focus
216,50990,6000.0,5.0,Estate,3000.0,Automatic,2019.0,BMW,X5
217,19999,24269.0,5.0,Estate,1999.0,Manual,2016.0,Land-Rover,Range
218,3299,80085.0,5.0,Estate,1149.0,Manual,2010.0,Renault,Clio
219,36750,15508.0,5.0,Estate,2993.0,Automatic,2019.0,BMW,X4
220,10495,46459.0,5.0,Estate,1685.0,Manual,2017.0,Kia,Optima
221,12990,7536.0,5.0,Estate,1200.0,Manual,2018.0,Peugeot,2008
222,45444,16000.0,4.0,Estate,3000.0,Automatic,2017.0,Land-Rover,Range
223,2999,98865.0,5.0,Estate,1598.0,Automatic,2007.0,Vauxhall,Astra
224,31998,4.0,5.0,Estate,1598.0,Automatic,2020.0,Peugeot,508
225,3695,80000.0,5.0,Estate,1598.0,Manual,2011.0,Seat,Ibiza
226,16990,39193.0,5.0,Estate,1968.0,Manual,2016.0,Audi,A4
227,27500,18773.0,5.0,Estate,3200.0,Automatic,2016.0,Mitsubishi,Shogun
228,9344,32223.0,5.0,Estate,1200.0,Manual,2018.0,Peugeot,2008
229,6295,95955.0,5.0,Estate,1984.0,Automatic,2012.0,Volvo,V60
230,37500,26000.0,5.0,Estate,2993.0,Automatic,2016.0,Land-Rover,Range-Rover-Sport
231,12698,67188.0,5.0,Estate,1995.0,Manual,2017.0,Kia,Sportage
232,20000,9810.0,5.0,Estate,2400.0,Automatic,2015.0,Volvo,XC60
233,27000,9626.0,5.0,Estate,2000.0,Automatic,2019.0,Volkswagen,Tiguan
234,32721,11472.0,5.0,Estate,2000.0,Automatic,2018.0,Jaguar,F-Pace
236,20499,14300.0,5.0,Estate,2000.0,Manual,2019.0,Ford,Kuga
237,29998,30.0,5.0,Estate,1969.0,Automatic,2020.0,Volvo,V90
238,25999,2333.0,5.0,Estate,1700.0,Automatic,2019.0,Nissan,X-Trail
239,1500,136000.0,5.0,Estate,2401.0,Automatic,2007.0,Volvo,V50
240,31000,4444.0,5.0,Estate,1993.0,Automatic,2019.0,Honda,CR-V
241,12750,84000.0,5.0,Estate,2993.0,Automatic,2009.0,Land-Rover,Range-Rover-Sport
242,16698,25211.0,5.0,Estate,1968.0,Manual,2018.0,Volkswagen,Tiguan
243,20998,20640.0,5.0,Estate,2143.0,Automatic,2016.0,Mercedes-Benz,C
244,17220,13171.0,5.0,Estate,1000.0,Automatic,2019.0,Ford,Focus
245,26990,18772.0,5.0,Estate,1999.0,Automatic,2017.0,Land-Rover,Range
246,13498,4305.0,5.0,Estate,1598.0,Manual,2019.0,Kia,Ceed
247,25990,18000.0,5.0,Estate,1968.0,Automatic,2019.0,Audi,A6
249,16850,2223.0,5.0,Estate,1498.0,Automatic,2018.0,Volkswagen,Golf
250,13498,24991.0,5.0,Estate,1560.0,Manual,2018.0,Citroen,C4
251,13500,40917.0,5.0,Estate,2000.0,Manual,2017.0,Ford,Kuga
252,21790,50000.0,5.0,Estate,2967.0,Automatic,2014.0,Audi,Q5
253,9750,37936.0,5.0,Estate,1560.0,Manual,2017.0,Peugeot,2008
254,9495,49800.0,5.0,Estate,1968.0,Manual,2013.0,Volkswagen,Golf
255,17500,30646.0,5.0,Estate,2000.0,Manual,2018.0,Ford,Kuga
256,13999,52301.0,5.0,Estate,2143.0,Manual,2016.0,Mercedes-Benz,GLA
258,9300,16786.0,5.0,Estate,1199.0,Manual,2016.0,Peugeot,2008
259,15950,68000.0,5.0,Estate,1968.0,Automatic,2015.0,Audi,Q3
260,19995,15983.0,5.0,Estate,1997.0,Manual,2019.0,Ford,Kuga
261,19499,7190.0,5.0,Estate,2000.0,Manual,2019.0,Ford,Kuga
262,16827,8215.0,5.0,Estate,1560.0,Manual,2018.0,Peugeot,3008
263,33495,47000.0,5.0,Estate,2993.0,Automatic,2014.0,Land-Rover,Range-Rover-Sport
264,60998,5.0,5.0,Estate,1969.0,Automatic,2020.0,Volvo,XC90
265,20952,3094.0,5.0,Estate,1500.0,Manual,2019.0,Seat,Ateca
266,11589,61847.0,5.0,Estate,2179.0,Automatic,2013.0,Jaguar,XF
267,22280,52230.0,5.0,Estate,2000.0,Automatic,2015.0,Land-Rover,Discovery-Sport
268,13980,62954.0,5.0,Estate,1798.0,Automatic,2018.0,Toyota,Auris
269,19700,8938.0,5.0,Estate,1999.0,Manual,2017.0,Ford,Focus
270,16498,36432.0,5.0,Estate,1597.0,Automatic,2016.0,Honda,CR-V
271,29950,250.0,5.0,Estate,2000.0,Automatic,2019.0,Volvo,V90
272,9500,90460.0,5.0,Estate,1968.0,Manual,2015.0,Volkswagen,Passat
273,15804,30738.0,5.0,Estate,1968.0,Automatic,2016.0,Skoda,Octavia
274,3295,83000.0,5.0,Estate,1991.0,Automatic,2008.0,Chevrolet,Captiva
275,18998,21130.0,5.0,Estate,1500.0,Manual,2018.0,Peugeot,3008
276,27999,28037.0,5.0,Estate,3000.0,Automatic,2017.0,Jaguar,F-Pace
277,31480,8352.0,5.0,Estate,2000.0,Automatic,2019.0,Volkswagen,Tiguan
278,21750,15754.0,5.0,Estate,2200.0,Automatic,2018.0,Mazda,CX-5
280,24480,23800.0,5.0,Estate,2000.0,Automatic,2016.0,Land-Rover,Discovery-Sport
281,19995,30267.0,5.0,Estate,1991.0,Manual,2015.0,Mercedes-Benz,CLA
282,15798,18752.0,5.0,Estate,1968.0,Manual,2016.0,Audi,A4
283,3895,47579.0,5.0,Estate,1587.0,Manual,2009.0,Citroen,Xsara
284,17498,33589.0,5.0,Estate,1995.0,Automatic,2017.0,Kia,Sportage
285,6490,129000.0,5.0,Estate,2720.0,Automatic,2006.0,Land-Rover,Discovery
286,15499,15800.0,5.0,Estate,1600.0,Automatic,2017.0,Kia,Niro
287,12749,27409.0,5.0,Estate,1968.0,Manual,2015.0,Audi,A4
288,21750,8521.0,5.0,Estate,1598.0,Manual,2018.0,Hyundai,Tucson
289,5998,63768.0,5.0,Estate,1560.0,Manual,2014.0,Peugeot,3008
290,16795,30001.0,5.0,Estate,1968.0,Manual,2016.0,Volkswagen,Tiguan
291,24400,10582.0,5.0,Estate,2000.0,Automatic,2018.0,Mercedes-Benz,E
292,10500,24468.0,5.0,Estate,1399.0,Automatic,2017.0,Vauxhall,Astra
293,9000,80700.0,5.0,Estate,1499.0,Manual,2016.0,Ford,Mondeo
294,21000,14329.0,5.0,Estate,1500.0,Manual,2019.0,Honda,CR-V
295,20998,1089.0,5.0,Estate,1998.0,Manual,2019.0,Mini,Hatch
296,19291,26835.0,5.0,Estate,1999.0,Automatic,2016.0,Ford,S-Max
297,48990,21260.0,5.0,Estate,4000.0,Automatic,2017.0,Audi,Q7
298,26999,100.0,5.0,Estate,1497.0,Automatic,2020.0,Ssangyong,Korando
299,12980,17847.0,5.0,Estate,1200.0,Automatic,2017.0,Skoda,Yeti
300,15999,4000.0,5.0,Estate,999.0,Manual,2019.0,Ford,Focus
301,3795,92000.0,5.0,Estate,2987.0,Automatic,2006.0,Mercedes-Benz,R
302,4995,71000.0,5.0,Estate,1560.0,Manual,2012.0,Peugeot,3008
303,2299,86310.0,5.0,Estate,1461.0,Manual,2009.0,Renault,Clio
304,22620,9963.0,5.0,Estate,2000.0,Automatic,2019.0,Ford,Kuga
305,16495,60378.0,5.0,Estate,3456.0,Automatic,2013.0,Lexus,RX
306,17000,9000.0,5.0,Estate,1500.0,Manual,2019.0,Peugeot,Rifter
308,20298,6622.0,5.0,Estate,1498.0,Manual,2019.0,Seat,Ateca
309,6498,47235.0,5.0,Estate,1560.0,Manual,2014.0,Ford,C-Max
310,31998,10.0,5.0,Estate,1984.0,Automatic,2019.0,Audi,Q5
311,14440,34663.0,5.0,Estate,1968.0,Automatic,2016.0,Seat,Alhambra
312,16495,36334.0,5.0,Estate,2000.0,Automatic,2014.0,Volvo,XC60
313,13498,10994.0,5.0,Estate,1499.0,Manual,2019.0,Vauxhall,Combo
314,22300,20814.0,5.0,Estate,2993.0,Automatic,2016.0,BMW,X3
316,11798,20860.0,5.0,Estate,1560.0,Manual,2017.0,Peugeot,2008
317,35998,19861.0,5.0,Estate,2987.0,Automatic,2015.0,Mercedes-Benz,GLE
318,13995,54012.0,5.0,Estate,1968.0,Manual,2014.0,Audi,Q3
319,25000,7824.0,5.0,Estate,2000.0,Automatic,2019.0,Ford,S-Max
320,21000,24325.0,5.0,Estate,2000.0,Automatic,2016.0,Ford,S-Max
321,18995,3611.0,5.0,Estate,1580.0,Automatic,2019.0,Kia,Niro
322,14250,4802.0,5.0,Estate,1199.0,Manual,2019.0,Vauxhall,Combo
324,9975,55000.0,5.0,Estate,1997.0,Manual,2015.0,Ford,Mondeo
325,16495,46109.0,5.0,Estate,2400.0,Automatic,2014.0,Volvo,XC70
326,7999,26744.0,5.0,Estate,1598.0,Manual,2015.0,Seat,Leon
327,30950,3767.0,5.0,Estate,2000.0,Automatic,2019.0,Mercedes-Benz,GLC
328,22998,937.0,5.0,Estate,1499.0,Manual,2019.0,Mini,Countryman
329,12110,15789.0,5.0,Estate,1364.0,Automatic,2017.0,Vauxhall,Zafira
330,19495,36998.0,5.0,Estate,2987.0,Automatic,2016.0,Mercedes-Benz,E
331,6495,96500.0,5.0,Estate,1968.0,Manual,2013.0,Volkswagen,Passat
332,9998,41028.0,5.0,Estate,1968.0,Manual,2017.0,Skoda,Yeti
333,16299,15075.0,5.0,Estate,1997.0,Manual,2017.0,Honda,CR-V
334,15899,48361.0,5.0,Estate,1991.0,Automatic,2015.0,Mercedes-Benz,C
335,12799,21333.0,5.0,Estate,1197.0,Automatic,2017.0,Skoda,Yeti
336,19990,4000.0,5.0,Estate,1498.0,Automatic,2018.0,Skoda,Kodiaq
337,13400,29001.0,5.0,Estate,1395.0,Automatic,2018.0,Skoda,Octavia
338,16298,84798.0,5.0,Estate,2143.0,Automatic,2016.0,Mercedes-Benz,C
340,18500,56173.0,5.0,Estate,1968.0,Automatic,2017.0,Volkswagen,Tiguan
341,11500,27830.0,5.0,Estate,1500.0,Automatic,2016.0,Ford,EcoSport
342,18377,14208.0,5.0,Estate,1598.0,Automatic,2017.0,Audi,Q2
343,27900,10400.0,5.0,Estate,2000.0,Automatic,2019.0,Volvo,V60
344,5999,92169.0,5.0,Estate,1461.0,Manual,2017.0,Dacia,Logan
346,25780,25.0,5.0,Estate,1997.0,Automatic,2019.0,Peugeot,3008
347,1499,32573.0,5.0,Estate,1598.0,Manual,2008.0,Chevrolet,Lacetti
348,23000,6388.0,5.0,Estate,1598.0,Manual,2019.0,Audi,Q2
349,5995,109358.0,5.0,Estate,1968.0,Manual,2013.0,Volkswagen,Passat
351,15499,6761.0,5.0,Estate,1200.0,Manual,2019.0,Peugeot,Rifter
352,6849,45829.0,5.0,Estate,1997.0,Manual,2013.0,Peugeot,508
353,42498,10.0,5.0,Estate,2967.0,Automatic,2019.0,Volkswagen,Touareg
354,11498,21001.0,5.0,Estate,1200.0,Manual,2018.0,Peugeot,2008
355,13499,20000.0,5.0,Estate,1598.0,Manual,2018.0,Kia,Ceed
356,29750,107000.0,5.0,Estate,4367.0,Automatic,2014.0,Land-Rover,Range-Rover-Sport
357,5994,130000.0,5.0,Estate,1995.0,Manual,2012.0,BMW,X1
359,11489,20171.0,5.0,Estate,1600.0,Manual,2017.0,Kia,Sportage
360,5991,42667.0,5.0,Estate,1390.0,Automatic,2012.0,Skoda,Fabia
361,47490,12266.0,5.0,Estate,3000.0,Automatic,2019.0,BMW,X5
